,Tanggal,Sebenarnya,Prediksi,Galat,Galat (%)
0,2023-08-01T00:00:00.000,163.24,153.25050354003906,9.989496459960947,6.119515106567597
1,2023-09-01T00:00:00.000,153.27,152.5335693359375,0.7364306640625102,0.48047932671919497
2,2023-10-01T00:00:00.000,121.14,149.00936889648438,-27.869368896484374,-23.00591786072674
3,2023-11-01T00:00:00.000,102.18,135.9756317138672,-33.79563171386718,-33.07460531793617
4,2023-12-01T00:00:00.000,120.15999999999998,120.39845275878906,-0.23845275878908012,-0.19844603760742355
