,Tanggal,Close yang Diskalasikan
0,2015-11-01T00:00:00.000,0.00937866354044549
1,2015-12-01T00:00:00.000,0.01024705831270896
2,2016-01-01T00:00:00.000,0.002084147453432335
3,2016-02-01T00:00:00.000,0.0035604185662802337
4,2016-03-01T00:00:00.000,0
5,2016-04-01T00:00:00.000,0.009639181972124523
6,2016-05-01T00:00:00.000,0.010029959619643092
7,2016-06-01T00:00:00.000,0.007337935825626328
8,2016-07-01T00:00:00.000,0.0015196908514610724
9,2016-08-01T00:00:00.000,0.0002605184316790479
10,2016-09-01T00:00:00.000,0.005557726542486215
11,2016-10-01T00:00:00.000,0.005166948894967653
12,2016-11-01T00:00:00.000,0.004819590986062265
13,2016-12-01T00:00:00.000,0.014849550605705357
14,2017-01-01T00:00:00.000,0.031739828926229875
15,2017-02-01T00:00:00.000,0.030784594676740044
16,2017-03-01T00:00:00.000,0.028917545916373584
17,2017-04-01T00:00:00.000,0.02761495375797838
18,2017-05-01T00:00:00.000,0.029699101211410707
19,2017-06-01T00:00:00.000,0.02379401676001911
20,2017-07-01T00:00:00.000,0.04385393599930528
21,2017-08-01T00:00:00.000,0.05127871130215796
22,2017-09-01T00:00:00.000,0.049802440189310064
23,2017-10-01T00:00:00.000,0.05557726542486214
24,2017-11-01T00:00:00.000,0.039815900308280146
25,2017-12-01T00:00:00.000,0.045026268941860965
26,2018-01-01T00:00:00.000,0.0448091702487951
27,2018-02-01T00:00:00.000,0.044635491294342404
28,2018-03-01T00:00:00.000,0.040423776648864575
29,2018-04-01T00:00:00.000,0.05041031652989449
30,2018-05-01T00:00:00.000,0.0517129086882897
31,2018-06-01T00:00:00.000,0.037340975207329256
32,2018-07-01T00:00:00.000,0.04806565064478311
33,2018-08-01T00:00:00.000,0.053927315357561546
34,2018-09-01T00:00:00.000,0.04411445443098432
35,2018-10-01T00:00:00.000,0.044461812339889724
36,2018-11-01T00:00:00.000,0.033389778993530454
37,2018-12-01T00:00:00.000,0.017628413876948468
38,2019-01-01T00:00:00.000,0.016586340150232297
39,2019-02-01T00:00:00.000,0.02674655898571491
40,2019-03-01T00:00:00.000,0.032738482914332866
41,2019-04-01T00:00:00.000,0.030784594676740044
42,2019-05-01T00:00:00.000,0.03404107507272806
43,2019-06-01T00:00:00.000,0.059615301115887274
44,2019-07-01T00:00:00.000,0.05905084451391603
45,2019-08-01T00:00:00.000,0.12535278537623204
46,2019-09-01T00:00:00.000,0.1321696843385003
47,2019-10-01T00:00:00.000,0.13008553688506794
48,2019-11-01T00:00:00.000,0.15105727063523075
49,2019-12-01T00:00:00.000,0.15969779861925232
50,2020-01-01T00:00:00.000,0.1536624549520212
51,2020-02-01T00:00:00.000,0.1460640006947158
52,2020-03-01T00:00:00.000,0.14580348226303677
53,2020-04-01T00:00:00.000,0.3030697755199514
54,2020-05-01T00:00:00.000,0.18592332074160914
55,2020-06-01T00:00:00.000,0.09521948677868958
56,2020-07-01T00:00:00.000,0.08249750336502973
57,2020-08-01T00:00:00.000,0.0886196865094872
58,2020-09-01T00:00:00.000,0.08184620728583214
59,2020-10-01T00:00:00.000,0.10164560809343928
60,2020-11-01T00:00:00.000,0.13247362250879247
61,2020-12-01T00:00:00.000,0.20342147540271807
62,2021-01-01T00:00:00.000,0.20659111632147972
63,2021-02-01T00:00:00.000,0.2828795970648257
64,2021-03-01T00:00:00.000,0.3110590074247753
65,2021-04-01T00:00:00.000,0.3612522252616039
66,2021-05-01T00:00:00.000,0.40962181407667925
67,2021-06-01T00:00:00.000,0.4866484303764491
68,2021-07-01T00:00:00.000,0.45434414484824803
69,2021-08-01T00:00:00.000,0.48365246841214016
70,2021-09-01T00:00:00.000,0.47253701532716774
71,2021-10-01T00:00:00.000,0.46437410446789107
72,2021-11-01T00:00:00.000,0.5597672702010333
73,2021-12-01T00:00:00.000,0.7119534540402067
74,2022-01-01T00:00:00.000,0.6755242933437541
75,2022-02-01T00:00:00.000,0.690764621596978
76,2022-03-01T00:00:00.000,0.8195475663236508
77,2022-04-01T00:00:00.000,1
78,2022-05-01T00:00:00.000,0.949459424254266
79,2022-06-01T00:00:00.000,0.6883331162346403
80,2022-07-01T00:00:00.000,0.9481134123572575
81,2022-08-01T00:00:00.000,0.7243714992835742
82,2022-09-01T00:00:00.000,0.47492510095089224
83,2022-10-01T00:00:00.000,0.49910989535842987
84,2022-11-01T00:00:00.000,0.5566844687594982
85,2022-12-01T00:00:00.000,0.4834787894576875
86,2023-01-01T00:00:00.000,0.5513872606486908
87,2023-02-01T00:00:00.000,0.7574139203681994
88,2023-03-01T00:00:00.000,0.8507229386479094
89,2023-04-01T00:00:00.000,0.7892840085102688
90,2023-05-01T00:00:00.000,0.4905562068516347
91,2023-06-01T00:00:00.000,0.6776084407971864
92,2023-07-01T00:00:00.000,0.7607138205028006
93,2023-08-01T00:00:00.000,0.667969258825062
94,2023-09-01T00:00:00.000,0.6246797794277279
95,2023-10-01T00:00:00.000,0.48517215926360124
96,2023-11-01T00:00:00.000,0.40284833485302424
97,2023-12-01T00:00:00.000,0.48091702487951016
98,2024-01-01T00:00:00.000,0.4967652294733186
99,2024-02-01T00:00:00.000,0.4720159784638096
100,2024-03-01T00:00:00.000,0.49906647561981676
101,2024-04-01T00:00:00.000,0.6258521123702835
102,2024-05-01T00:00:00.000,0.6320177152533543
103,2024-06-01T00:00:00.000,0.6668837653597326
104,2024-07-01T00:00:00.000,0.6305414441405063
105,2024-08-01T00:00:00.000,0.5570318266684035
106,2024-09-01T00:00:00.000,0.6239850636099171
107,2024-10-01T00:00:00.000,0.6199036081802787
108,2024-11-01T00:00:00.000,0.583170509313534
109,2024-12-01T00:00:00.000,0.5856020146758717
110,2025-01-01T00:00:00.000,0.5276366636272849
111,2025-02-01T00:00:00.000,0.561938257131692
112,2025-03-01T00:00:00.000,0.5280274412748035
113,2025-04-01T00:00:00.000,0.521905258130346
114,2025-05-01T00:00:00.000,0.5488689158091269
