,Tanggal,Sebenarnya,Prediksi,Galat,Galat (%)
0,2023-07-31T00:00:00.000,177.57,174.81292724609375,2.757072753906243,1.552668104919887
1,2023-08-07T00:00:00.000,160.21,170.1474609375,-9.937460937499992,-6.202771947756065
2,2023-08-14T00:00:00.000,163.77,158.03509521484375,5.73490478515626,3.5018042285865905
3,2023-08-21T00:00:00.000,159.41,157.84225463867188,1.5677453613281216,0.983467386818971
4,2023-08-28T00:00:00.000,165.91,157.6179962158203,8.292003784179684,4.9978927033811615
