,Tanggal,Close yang Diskalasikan
0,2015-11-06T00:00:00.000,0.011193356201480417
1,2015-11-09T00:00:00.000,0.011048925798880664
2,2015-11-10T00:00:00.000,0.010832280194981045
3,2015-11-11T00:00:00.000,0.010651742191731366
4,2015-11-12T00:00:00.000,0.010760064993681172
5,2015-11-13T00:00:00.000,0.010543419389781546
6,2015-11-16T00:00:00.000,0.01043509658783174
7,2015-11-17T00:00:00.000,0.010904495396280918
8,2015-11-18T00:00:00.000,0.010760064993681172
9,2015-11-19T00:00:00.000,0.01021845098393212
10,2015-11-20T00:00:00.000,0.010868387795630985
11,2015-11-23T00:00:00.000,0.010507311789131613
12,2015-11-24T00:00:00.000,0.009929590178732621
13,2015-11-25T00:00:00.000,0.010254558584582053
14,2015-11-26T00:00:00.000,0.010110128181982307
15,2015-11-27T00:00:00.000,0.011121141000180537
16,2015-11-30T00:00:00.000,0.010326773785881933
17,2015-12-01T00:00:00.000,0.010254558584582053
18,2015-12-02T00:00:00.000,0.010760064993681172
19,2015-12-03T00:00:00.000,0.012023831016428961
20,2015-12-04T00:00:00.000,0.011373894204730096
21,2015-12-07T00:00:00.000,0.01455136306192454
22,2015-12-08T00:00:00.000,0.013901426250225675
23,2015-12-09T00:00:00.000,0.013612565445026183
24,2015-12-10T00:00:00.000,0.012601552626827946
25,2015-12-11T00:00:00.000,0.012312691821628453
26,2015-12-14T00:00:00.000,0.012132153818378774
27,2015-12-15T00:00:00.000,0.012023831016428961
28,2015-12-16T00:00:00.000,0.01249322982487814
29,2015-12-17T00:00:00.000,0.011807185412529342
30,2015-12-18T00:00:00.000,0.011193356201480417
31,2015-12-21T00:00:00.000,0.011590539808629716
32,2015-12-22T00:00:00.000,0.011734970211229462
33,2015-12-23T00:00:00.000,0.012782090630077632
34,2015-12-25T00:00:00.000,0.012782090630077632
35,2015-12-28T00:00:00.000,0.01249322982487814
36,2015-12-29T00:00:00.000,0.012132153818378774
37,2015-12-30T00:00:00.000,0.011048925798880664
38,2016-01-04T00:00:00.000,0.011373894204730096
39,2016-01-05T00:00:00.000,0.011807185412529342
40,2016-01-06T00:00:00.000,0.01115724860083047
41,2016-01-07T00:00:00.000,0.010110128181982307
42,2016-01-08T00:00:00.000,0.009496298970933383
43,2016-01-11T00:00:00.000,0.010110128181982307
44,2016-01-12T00:00:00.000,0.010326773785881933
45,2016-01-13T00:00:00.000,0.009785159776132882
46,2016-01-14T00:00:00.000,0.007582596136486736
47,2016-01-15T00:00:00.000,0.0054883552987904025
48,2016-01-18T00:00:00.000,0.0054883552987904025
49,2016-01-19T00:00:00.000,0.0054883552987904025
50,2016-01-20T00:00:00.000,0.0044412348799422255
51,2016-01-21T00:00:00.000,0.004332912077992419
52,2016-01-22T00:00:00.000,0.004657880483841852
53,2016-01-25T00:00:00.000,0.004369019678642359
54,2016-01-26T00:00:00.000,0.0054883552987904025
55,2016-01-27T00:00:00.000,0.00509117169164109
56,2016-01-28T00:00:00.000,0.0044412348799422255
57,2016-01-29T00:00:00.000,0.004260696876692546
58,2016-02-01T00:00:00.000,0.0035024372630438755
59,2016-02-02T00:00:00.000,0.0035746524643437416
60,2016-02-03T00:00:00.000,0.0033580068604441293
