,Tanggal,Sebenarnya,Prediksi,Galat,Galat (%)
0,2023-07-31T00:00:00.000,177.57,174.78797912597656,2.7820208740234307,1.5667178431173232
1,2023-08-07T00:00:00.000,160.21,169.95095825195312,-9.740958251953117,-6.080118751609211
2,2023-08-14T00:00:00.000,163.77,157.6305694580078,6.139430541992198,3.748812689743053
3,2023-08-21T00:00:00.000,159.41,157.5674285888672,1.842571411132809,1.155869400371877
4,2023-08-28T00:00:00.000,165.91,157.36618041992188,8.543819580078122,5.149671255547057
