Date,HLAG.DE,HLAG.DE,HLAG.DE,HLAG.DE,HLAG.DE
2015-11-02T00:00:00.000,11.799647331237793,11.910579680883902,11.67703830687932,11.706231682179656,1775788
2015-11-09T00:00:00.000,11.61865520477295,12.056543504457913,11.516480630294595,11.881387734312025,1438448
2015-11-16T00:00:00.000,11.706231117248535,11.793807861884313,11.385111884199084,11.57194429897863,661385
2015-11-23T00:00:00.000,11.779212951660156,12.961513140583962,11.350081363396686,11.677038388751834,779074
2015-11-30T00:00:00.000,11.852195739746094,12.147040542137443,11.297536164077023,11.61865545824321,413245
2015-12-07T00:00:00.000,12.109088897705078,12.84474192536405,11.82300192185982,11.968965422748786,368874
2015-12-14T00:00:00.000,11.799647331237793,12.441884702650865,11.770455081617078,12.41853022754652,231675
2015-12-21T00:00:00.000,12.243374824523926,12.243374824523926,11.802566592626162,11.89890112280821,48770
2015-12-28T00:00:00.000,11.755859375,12.255053301546079,11.618654777221181,12.255053301546079,73272
2016-01-04T00:00:00.000,11.326726913452148,11.968964226976865,11.326726913452148,11.758777347021919,69868
2016-01-11T00:00:00.000,10.21741008758545,11.67703961766348,10.15902445611043,11.27126246196342,173743
2016-01-18T00:00:00.000,9.986785888671875,10.450948597472603,9.709456718772277,10.392564101535614,175092
2016-01-25T00:00:00.000,9.884612083435059,10.710762913326317,9.747407510069925,10.042252242715481,49055
2016-02-01T00:00:00.000,9.645234107971191,10.100637941198034,9.458401679543796,9.703619734339599,60405
2016-02-08T00:00:00.000,8.851194381713867,10.12107231612232,8.521318502764716,9.668586298795505,151847
2016-02-15T00:00:00.000,9.966353416442871,10.375049426113732,8.760698161690451,9.335792137983212,66377
2016-02-22T00:00:00.000,9.983867645263672,10.363371396039891,9.210264581625754,10.147346720922174,98498
2016-02-29T00:00:00.000,10.15902328491211,10.596912656292655,9.458401416382854,9.925483037295562,83228
2016-03-07T00:00:00.000,9.414612770080566,10.304987102273333,9.356227143532976,10.205731424574463,79238
2016-03-14T00:00:00.000,9.978029251098633,10.059768221012348,9.633556671805588,9.656910019964043,65873
2016-03-21T00:00:00.000,10.048091888427734,10.386725579350195,9.248214359025868,9.753246008210441,116604
2016-03-28T00:00:00.000,9.221941947937012,10.100638527741646,9.125606840798596,10.048092924342301,99436
2016-04-04T00:00:00.000,9.601445198059082,9.779519839342745,9.341631017321388,9.35622714253682,66499
2016-04-11T00:00:00.000,9.432127952575684,9.633557061242618,9.370823441242267,9.432127952575684,59436
2016-04-18T00:00:00.000,10.675731658935547,11.233309984747176,9.402934286785156,9.557654994679892,202495
2016-04-25T00:00:00.000,11.61865520477295,11.624492979991308,10.807100886883504,10.807100886883504,96750
2016-05-02T00:00:00.000,11.764616012573242,12.202505378997405,11.44349789431526,11.624491415317511,110611
2016-05-09T00:00:00.000,11.209956169128418,12.062380400248209,10.918030309304834,11.793807888775586,132279
2016-05-16T00:00:00.000,11.335485458374023,11.335485458374023,10.7487137125826,11.20995642399543,163156
2016-05-23T00:00:00.000,11.881386756896973,11.881386756896973,11.209957110358989,11.209957110358989,154691
2016-05-30T00:00:00.000,11.604055404663086,11.968963536539182,11.43473858080415,11.881384549263819,101331
2016-06-06T00:00:00.000,11.735424041748047,11.881386416898746,11.353000277439586,11.67703841627999,213720
2016-06-13T00:00:00.000,10.932624816894531,11.50188086176258,10.468462195694428,11.50188086176258,403571
2016-06-20T00:00:00.000,10.302066802978516,11.192441110429403,9.989706467543975,10.801260687901724,157709
2016-06-27T00:00:00.000,10.991011619567871,11.198279624069782,10.004302809854313,10.377967644573781,157091
2016-07-04T00:00:00.000,10.284553527832031,11.139895657429886,9.928403088785808,11.139895657429886,69820
2016-07-11T00:00:00.000,10.967658996582031,11.081510237096829,10.287471566523653,10.287471566523653,44473
2016-07-18T00:00:00.000,9.560575485229492,10.445112073949922,9.400016976498463,10.445112073949922,213578
2016-07-25T00:00:00.000,9.750328063964844,9.92548382644321,9.400017101847965,9.721134686431979,110216
2016-08-01T00:00:00.000,9.382499694824219,9.916724698188922,9.359145783929732,9.767842320202037,96490
2016-08-08T00:00:00.000,9.341629981994629,9.601444133937289,9.22777875454878,9.362065005303293,560728
2016-08-15T00:00:00.000,9.341629981994629,9.531381840124459,8.932933455699704,9.417530612678608,275078
2016-08-22T00:00:00.000,9.57517147064209,9.662749344282078,9.224860538921936,9.397096273294176,162311
2016-08-29T00:00:00.000,9.925483703613281,9.957595968230155,9.37666250891946,9.613122222499163,142361
2016-09-05T00:00:00.000,10.561881065368652,10.836291351410667,9.896289248674751,9.925482622667005,226744
2016-09-12T00:00:00.000,10.801261901855469,11.11654228566238,10.491820418901192,10.509335995779354,183553
2016-09-19T00:00:00.000,11.329647064208984,11.466851653475446,10.73119861725448,10.801260918387872,78625
2016-09-26T00:00:00.000,10.6786527633667,11.20995783989205,10.033496438203096,11.20995783989205,175657
2016-10-03T00:00:00.000,10.62026596069336,10.897596269953702,10.430514651018044,10.678651585190172,114703
2016-10-10T00:00:00.000,10.523930549621582,10.702006314583047,10.348775923325775,10.567719487615443,63681
2016-10-17T00:00:00.000,10.637782096862793,10.710763279352742,10.144426016246438,10.53268865375108,38167
2016-10-24T00:00:00.000,10.596911430358887,10.754551585818836,10.39256345591508,10.731197113487163,55866
2016-10-31T00:00:00.000,10.018899917602539,10.818776343535774,9.972190967042042,10.713682893294099,72255
2016-11-07T00:00:00.000,10.605669975280762,10.722440093931441,9.934239260260329,10.1093961267557,77129
2016-11-14T00:00:00.000,10.182376861572266,10.739955194816252,9.99262444215568,10.678650688231764,104001
