,Tanggal,Sebenarnya,Prediksi,Galat,Galat (%)
0,2023-07-19T00:00:00.000,203.29,203.5447540283203,-0.25475402832032046,-0.12531557298456417
1,2023-07-20T00:00:00.000,185.67,202.56057739257812,-16.890577392578138,-9.097095595722593
2,2023-07-21T00:00:00.000,181.57,192.86561584472656,-11.29561584472657,-6.221080489467737
3,2023-07-24T00:00:00.000,183.17,183.8760223388672,-0.7060223388672,-0.3854464917110881
4,2023-07-25T00:00:00.000,182.82,179.98101806640625,2.838981933593743,1.552883674430447
